;Rooms;Price;Distance;Bathroom;Car;Landsize;Lattitude;Longtitude;Propertycount
4214;3;995000.0;8.4;1.0;2.0;316.0;-37.849;144.8907;5498.0
4215;4;1380000.0;8.4;1.0;4.0;766.0;-37.839;144.8765;5498.0
4216;3;1220000.0;8.4;2.0;0.0;311.0;-37.85;144.8914;5498.0
4217;3;785000.0;8.4;1.0;1.0;185.0;-37.8447;144.8734;5498.0
4218;2;962000.0;8.4;1.0;1.0;402.0;-37.8446;144.8796;5498.0
4219;4;860000.0;8.4;3.0;2.0;217.0;-37.8344;144.8764;5498.0
4220;5;1220000.0;8.4;3.0;2.0;681.0;-37.8426;144.8731;5498.0
4221;3;930000.0;8.4;1.0;1.0;307.0;-37.8389;144.8779;5498.0
4222;3;930000.0;8.4;2.0;1.0;343.0;-37.8432;144.8764;5498.0
4223;3;800000.0;8.4;2.0;1.0;0.0;-37.8352;144.8661;5498.0
4224;3;1305000.0;8.4;1.0;0.0;357.0;-37.8459;144.8877;5498.0
4225;3;1060000.0;8.4;1.0;4.0;600.0;-37.8472;144.8707;5498.0
4226;2;485000.0;8.4;1.0;1.0;0.0;-37.8421;144.8821;5498.0
4227;3;950000.0;8.4;2.0;1.0;224.0;-37.8364;144.8769;5498.0
4228;2;910000.0;8.4;1.0;1.0;264.0;-37.8469;144.8872;5498.0
4229;3;810000.0;8.4;1.0;1.0;390.0;-37.847;144.8734;5498.0
4230;3;776000.0;8.4;1.0;3.0;363.0;-37.8476;144.8673;5498.0
4231;3;1002500.0;8.4;1.0;2.0;501.0;-37.8356;144.8785;5498.0
4232;3;807500.0;8.4;1.0;3.0;647.0;-37.8481;144.8666;5498.0
4233;2;1120000.0;8.4;1.0;3.0;574.0;-37.8414;144.8922;5498.0
4234;3;950000.0;8.4;2.0;2.0;281.0;-37.8431;144.8845;5498.0
4235;4;1620000.0;8.4;3.0;1.0;425.0;-37.8456;144.8741;5498.0
4236;3;923000.0;8.4;1.0;0.0;221.0;-37.8415;144.8852;5498.0
4237;2;1030000.0;8.4;1.0;2.0;470.0;-37.8471;144.8769;5498.0
4238;3;1046000.0;8.4;2.0;2.0;284.0;-37.8446;144.8861;5498.0
4239;3;716000.0;8.4;1.0;2.0;268.0;-37.8472;144.8754;5498.0
4240;2;740000.0;8.4;2.0;1.0;213.0;-37.8441;144.8805;5498.0
4241;4;970000.0;8.4;1.0;1.0;619.0;-37.839;144.8854;5498.0
4242;3;735000.0;8.4;2.0;2.0;0.0;-37.8436;144.8691;5498.0
4243;2;762000.0;8.4;1.0;2.0;451.0;-37.8349;144.8714;5498.0
4244;2;485000.0;8.4;1.0;1.0;0.0;-37.8413;144.8741;5498.0
4245;3;950000.0;8.4;1.0;2.0;453.0;-37.8414;144.8707;5498.0
4246;4;1280000.0;8.4;2.0;1.0;458.0;-37.8427;144.879;5498.0
4247;4;1040000.0;8.4;2.0;2.0;299.0;-37.8477;144.8706;5498.0
4248;2;922000.0;8.4;1.0;0.0;301.0;-37.8472;144.8907;5498.0
4249;5;2415000.0;8.4;3.0;2.0;803.0;-37.8463;144.8935;5498.0
4250;4;1115000.0;8.4;1.0;1.0;0.0;-37.8423;144.8795;5498.0
4251;3;1675000.0;8.4;2.0;2.0;575.0;-37.8468;144.8912;5498.0
4252;3;1176000.0;8.4;1.0;2.0;767.0;-37.8466;144.8636;5498.0
4253;4;1265000.0;8.4;2.0;2.0;774.0;-37.8366;144.8758;5498.0
4254;2;801000.0;8.4;1.0;1.0;343.0;-37.8414;144.8752;5498.0
4255;3;1185000.0;8.4;1.0;2.0;771.0;-37.8439;144.8715;5498.0
4256;3;770000.0;8.4;2.0;2.0;224.0;-37.8424;144.8653;5498.0
4257;3;1200000.0;8.4;2.0;0.0;288.0;-37.8426;144.89;5498.0
4258;3;993000.0;8.4;2.0;2.0;348.0;-37.8435;144.8788;5498.0
4259;3;901000.0;8.4;1.0;1.0;557.0;-37.8378;144.8657;5498.0
4260;2;650000.0;8.4;1.0;1.0;149.0;-37.8491;144.8903;5498.0
4261;3;891500.0;8.4;1.0;0.0;344.0;-37.8424;144.8754;5498.0
4262;4;3420000.0;8.4;2.0;2.0;757.0;-37.849;144.8947;5498.0
4263;3;805000.0;8.4;1.0;2.0;322.0;-37.8422;144.8784;5498.0
4264;2;680000.0;8.4;1.0;1.0;229.0;-37.8368;144.8768;5498.0
4265;4;827500.0;8.4;3.0;2.0;221.0;-37.8424;144.8653;5498.0
4266;2;793000.0;8.4;1.0;1.0;144.0;-37.845;144.8873;5498.0
4267;3;988000.0;8.4;1.0;1.0;450.0;-37.84;144.887;5498.0
4268;3;747000.0;8.4;2.0;2.0;753.0;-37.8413;144.8741;5498.0
4269;3;910000.0;8.4;1.0;2.0;531.0;-37.8409;144.8663;5498.0
4270;2;896000.0;8.4;1.0;0.0;297.0;-37.8501;144.8931;5498.0
4271;2;890000.0;8.4;1.0;0.0;168.0;-37.8475;144.8897;5498.0
4272;3;1199000.0;8.4;1.0;3.0;506.0;-37.841;144.8878;5498.0
4273;3;1100000.0;8.4;2.0;1.0;293.0;-37.8446;144.8859;5498.0
4274;5;2015000.0;8.4;2.0;4.0;1017.0;-37.8366;144.8769;5498.0
4275;4;930000.0;8.4;3.0;3.0;278.0;-37.8468;144.874;5498.0
4276;3;1151000.0;8.4;1.0;5.0;571.0;-37.8417;144.8896;5498.0
4277;4;820000.0;8.4;2.0;2.0;753.0;-37.8413;144.8741;5498.0
4278;2;670000.0;8.4;1.0;1.0;190.0;-37.8433;144.8725;5498.0
4279;3;1040000.0;8.4;1.0;2.0;595.0;-37.8394;144.8669;5498.0
4280;4;1316000.0;8.4;2.0;3.0;539.0;-37.8366;144.8773;5498.0
4281;2;816000.0;8.4;1.0;1.0;315.0;-37.8465;144.8714;5498.0
4282;3;945000.0;8.4;2.0;1.0;487.0;-37.8438;144.8806;5498.0
4283;1;643700.0;8.4;1.0;0.0;129.0;-37.8491;144.8903;5498.0
4284;2;760000.0;8.4;1.0;2.0;255.0;-37.8469;144.8766;5498.0
4285;8;881000.0;8.4;2.0;4.0;663.0;-37.8385;144.8824;5498.0
4286;3;900000.0;8.4;2.0;2.0;360.0;-37.835;144.8814;5498.0
4287;3;830000.0;11.2;3.0;2.0;303.0;-37.742;144.8885;2291.0
4288;3;780000.0;11.2;2.0;2.0;274.0;-37.7353;144.8907;2291.0
4289;3;1020000.0;11.2;1.0;2.0;650.0;-37.7423;144.8905;2291.0
4290;1;1330000.0;11.2;1.0;1.0;846.0;-37.7467;144.8872;2291.0
4291;4;1126000.0;11.2;2.0;2.0;650.0;-37.7429;144.888;2291.0
4292;3;1235000.0;11.2;2.0;1.0;0.0;-37.7473;144.8897;2291.0
4293;2;457000.0;11.2;1.0;1.0;0.0;-37.7467;144.8906;2291.0
4294;2;660000.0;11.2;2.0;1.0;217.0;-37.7465;144.8868;2291.0
4295;3;770000.0;11.2;2.0;1.0;313.0;-37.7335;144.8788;2291.0
4296;3;895500.0;11.2;2.0;2.0;347.0;-37.7413;144.8871;2291.0
4297;4;1350000.0;11.2;3.0;2.0;747.0;-37.7387;144.8827;2291.0
4298;3;820000.0;11.2;2.0;1.0;229.0;-37.7462;144.8873;2291.0
4299;2;617500.0;11.2;1.0;1.0;237.0;-37.74;144.8851;2291.0
4300;2;490000.0;11.2;1.0;1.0;142.0;-37.7415;144.8914;2291.0
4301;3;800000.0;11.2;2.0;1.0;0.0;-37.7452;144.8895;2291.0
4302;3;991000.0;11.2;1.0;1.0;716.0;-37.7368;144.8856;2291.0
4303;3;970000.0;11.2;2.0;1.0;320.0;-37.7377;144.888;2291.0
4304;2;657000.0;11.2;2.0;1.0;268.0;-37.7343;144.8783;2291.0
4305;3;710000.0;11.2;2.0;1.0;317.0;-37.7449;144.8869;2291.0
4306;3;840000.0;11.2;1.0;2.0;603.0;-37.7484;144.8892;2291.0
4307;3;975000.0;11.2;1.0;1.0;822.0;-37.7379;144.8854;2291.0
4308;3;600000.0;11.2;2.0;1.0;164.0;-37.7479;144.8868;2291.0
4309;4;875000.0;11.2;3.0;1.0;321.0;-37.7424;144.8851;2291.0
4310;3;785000.0;11.2;1.0;2.0;620.0;-37.7321;144.8771;2291.0
4311;3;840000.0;11.2;2.0;2.0;374.0;-37.7445;144.8834;2291.0
4312;3;1076000.0;11.2;1.0;1.0;654.0;-37.7412;144.8888;2291.0
4313;4;850000.0;11.2;3.0;2.0;641.0;-37.7317;144.8751;2291.0
4314;5;1400000.0;11.2;2.0;2.0;650.0;-37.7391;144.8875;2291.0
4315;4;1080000.0;11.2;3.0;2.0;539.0;-37.7444;144.8847;2291.0
4316;3;1065000.0;11.2;1.0;2.0;653.0;-37.734;144.8785;2291.0
4317;3;773000.0;11.2;2.0;2.0;403.0;-37.7324;144.8765;2291.0
4318;3;700000.0;11.2;1.0;1.0;202.0;-37.7389;144.887;2291.0
4319;3;760000.0;11.2;2.0;1.0;198.0;-37.7357;144.8908;2291.0
4320;2;1190000.0;11.2;1.0;2.0;650.0;-37.7378;144.8893;2291.0
4321;3;1015000.0;11.2;1.0;1.0;643.0;-37.736;144.8839;2291.0
4322;3;875000.0;11.2;1.0;0.0;656.0;-37.738;144.8816;2291.0
4323;3;1020000.0;11.2;1.0;1.0;650.0;-37.7352;144.8845;2291.0
4324;3;773000.0;11.2;1.0;1.0;275.0;-37.7383;144.8898;2291.0
4325;2;522500.0;11.2;1.0;1.0;167.0;-37.7328;144.8764;2291.0
4326;3;1100000.0;11.2;1.0;1.0;655.0;-37.7459;144.8906;2291.0
4327;2;1007000.0;11.2;1.0;1.0;646.0;-37.7433;144.891;2291.0
4328;4;1245000.0;11.2;3.0;3.0;0.0;-37.7386;144.8902;2291.0
4329;3;1155000.0;11.2;2.0;3.0;653.0;-37.7396;144.8887;2291.0
4330;3;746000.0;11.2;1.0;1.0;256.0;-37.741;144.8901;2291.0
4331;4;1160000.0;11.2;3.0;2.0;424.0;-37.74800000000001;144.8873;2291.0
4332;3;1105000.0;11.2;1.0;1.0;643.0;-37.7449;144.8899;2291.0
4333;2;591000.0;11.2;1.0;1.0;269.0;-37.74;144.8851;2291.0
4334;3;960000.0;11.2;1.0;1.0;645.0;-37.736;144.8809;2291.0
4335;3;815000.0;11.2;2.0;2.0;203.0;-37.7465;144.8867;2291.0
4336;4;2920000.0;2.3;3.0;4.0;310.0;-37.7958;144.944;6821.0
4337;3;1635000.0;2.3;1.0;0.0;517.0;-37.7967;144.9472;6821.0
4338;1;491000.0;2.3;1.0;1.0;0.0;-37.8044;144.9566;6821.0
4339;2;540000.0;2.3;1.0;1.0;0.0;-37.7994;144.9464;6821.0
4340;1;340000.0;2.3;1.0;1.0;0.0;-37.7916;144.9443;6821.0
4341;2;726000.0;2.3;1.0;1.0;0.0;-37.7936;144.9426;6821.0
4342;3;1340000.0;2.3;1.0;0.0;83.0;-37.7987;144.9497;6821.0
4343;2;1105000.0;2.3;2.0;1.0;88.0;-37.8018;144.9429;6821.0
4344;2;841000.0;2.3;1.0;1.0;215.0;-37.7953;144.9437;6821.0
4345;2;528500.0;2.3;1.0;1.0;0.0;-37.7988;144.9475;6821.0
4346;2;585000.0;2.3;1.0;1.0;0.0;-37.802;144.951;6821.0
4347;2;645000.0;2.3;1.0;1.0;0.0;-37.8055;144.9547;6821.0
4348;1;410000.0;2.3;1.0;1.0;1045.0;-37.802;144.9516;6821.0
4349;2;550000.0;2.3;1.0;2.0;0.0;-37.7955;144.9492;6821.0
4350;2;470000.0;2.3;1.0;1.0;0.0;-37.7988;144.9478;6821.0
4351;2;470000.0;2.3;1.0;1.0;0.0;-37.8044;144.9566;6821.0
4352;2;475000.0;2.3;1.0;1.0;0.0;-37.7988;144.9475;6821.0
4353;2;640000.0;2.3;2.0;1.0;0.0;-37.802;144.9459;6821.0
4354;4;1330000.0;2.3;2.0;1.0;246.0;-37.7914;144.9439;6821.0
4355;2;720000.0;2.3;2.0;1.0;0.0;-37.8015;144.9526;6821.0
4356;2;888000.0;2.3;1.0;1.0;0.0;-37.8016;144.9486;6821.0
4357;3;1325000.0;2.3;2.0;1.0;97.0;-37.8014;144.94899999999996;6821.0
4358;1;368000.0;2.3;1.0;1.0;0.0;-37.8;144.9542;6821.0
4359;3;1300000.0;2.3;2.0;2.0;67.0;-37.804;144.9441;6821.0
4360;2;450000.0;2.3;1.0;1.0;1588.0;-37.7988;144.9478;6821.0
4361;3;1385000.0;2.3;2.0;0.0;118.0;-37.7976;144.944;6821.0
4362;2;990000.0;2.3;2.0;1.0;584.0;-37.8016;144.9508;6821.0
4363;2;440000.0;2.3;1.0;1.0;0.0;-37.8004;144.9465;6821.0
4364;2;606000.0;2.3;1.0;2.0;0.0;-37.8022;144.9439;6821.0
4365;1;450000.0;2.3;1.0;1.0;0.0;-37.802;144.9516;6821.0
4366;3;1470000.0;2.3;1.0;0.0;232.0;-37.7977;144.9512;6821.0
4367;2;591500.0;2.3;1.0;1.0;0.0;-37.8004;144.9465;6821.0
4368;2;1300000.0;2.3;2.0;1.0;0.0;-37.8029;144.9452;6821.0
4369;2;1010000.0;2.3;2.0;0.0;109.0;-37.795;144.942;6821.0
4370;2;1266000.0;2.3;1.0;0.0;161.0;-37.8043;144.9437;6821.0
4371;2;620000.0;2.3;1.0;2.0;0.0;-37.8004;144.9544;6821.0
4372;2;540000.0;2.3;1.0;1.0;0.0;-37.7981;144.9461;6821.0
4373;2;1200000.0;2.3;2.0;1.0;146.0;-37.7959;144.9464;6821.0
4374;2;630000.0;2.3;1.0;1.0;0.0;-37.8055;144.9547;6821.0
4375;2;560000.0;2.3;1.0;1.0;2300.0;-37.7997;144.9472;6821.0
4376;2;800000.0;2.3;2.0;1.0;55.0;-37.8014;144.9488;6821.0
4377;2;665500.0;2.3;2.0;1.0;0.0;-37.8009;144.9471;6821.0
4378;2;550055.0;2.3;1.0;2.0;1004.0;-37.7926;144.9441;6821.0
4379;1;358000.0;2.3;1.0;1.0;649.0;-37.7971;144.9448;6821.0
4380;1;320000.0;2.3;1.0;1.0;0.0;-37.7955;144.9492;6821.0
4381;3;1000000.0;2.3;2.0;1.0;61.0;-37.8039;144.9424;6821.0
4382;2;598000.0;2.3;1.0;1.0;0.0;-37.8044;144.9566;6821.0
4383;2;950000.0;2.3;2.0;1.0;0.0;-37.802;144.951;6821.0
4384;3;1065000.0;2.3;2.0;1.0;64.0;-37.7994;144.9521;6821.0
4385;2;885000.0;2.3;1.0;1.0;111.0;-37.8044;144.9481;6821.0
4386;2;587134.0;2.3;1.0;1.0;0.0;-37.7976;144.9454;6821.0
4387;2;1286000.0;5.5;1.0;1.0;245.0;-37.7662;145.0096;11364.0
4388;3;1200000.0;5.5;1.0;1.0;215.0;-37.7759;144.9909;11364.0
4389;3;1382500.0;5.5;2.0;2.0;286.0;-37.7708;145.0054;11364.0
4390;2;630000.0;5.5;2.0;1.0;0.0;-37.7679;144.9994;11364.0
4391;4;1600000.0;5.5;2.0;1.0;464.0;-37.7805;145.004;11364.0
4392;3;1310000.0;5.5;2.0;1.0;267.0;-37.7744;145.0033;11364.0
4393;2;1035000.0;5.5;1.0;0.0;140.0;-37.7709;144.9964;11364.0
4394;3;1980000.0;5.5;2.0;4.0;613.0;-37.7664;145.0121;11364.0
4395;2;592000.0;5.5;1.0;2.0;0.0;-37.7828;145.0096;11364.0
4396;3;1335000.0;5.5;1.0;3.0;520.0;-37.7683;145.0156;11364.0
4397;3;1710000.0;5.5;1.0;1.0;247.0;-37.7798;144.9952;11364.0
4398;4;1590000.0;5.5;1.0;1.0;484.0;-37.7672;145.0095;11364.0
4399;6;2000000.0;5.5;2.0;2.0;772.0;-37.7813;145.0065;11364.0
4400;2;583000.0;5.5;2.0;1.0;0.0;-37.7793;144.9972;11364.0
4401;2;418000.0;5.5;1.0;1.0;1882.0;-37.768;144.9895;11364.0
4402;3;860000.0;5.5;1.0;1.0;213.0;-37.766;145.0039;11364.0
4403;2;650000.0;5.5;2.0;2.0;55.0;-37.7627;144.9898;11364.0
4404;4;1700000.0;5.5;2.0;1.0;415.0;-37.7807;144.9948;11364.0
4405;2;1575000.0;5.5;1.0;3.0;607.0;-37.7668;145.0149;11364.0
4406;2;950000.0;5.5;1.0;1.0;191.0;-37.7715;144.9951;11364.0
4407;3;1655000.0;5.5;1.0;3.0;472.0;-37.7765;145.0027;11364.0
4408;4;1950000.0;5.5;1.0;2.0;608.0;-37.7731;144.9967;11364.0
4409;4;905000.0;5.5;1.0;1.0;314.0;-37.76300000000001;144.9978;11364.0
4410;3;1255000.0;5.5;2.0;1.0;259.0;-37.7687;144.9922;11364.0
4411;2;601000.0;5.5;1.0;1.0;0.0;-37.7765;144.996;11364.0
4412;2;1020000.0;5.5;1.0;2.0;347.0;-37.76300000000001;144.9886;11364.0
4413;1;435000.0;5.5;1.0;2.0;0.0;-37.7842;144.9991;11364.0
4414;2;790000.0;5.5;1.0;1.0;136.0;-37.7651;145.0027;11364.0
4415;3;990000.0;5.5;1.0;2.0;497.0;-37.7739;145.0114;11364.0
4416;2;605000.0;5.5;1.0;2.0;0.0;-37.7828;145.0096;11364.0
4417;4;2270000.0;5.5;2.0;2.0;440.0;-37.7852;144.9975;11364.0
4418;1;385000.0;5.5;1.0;0.0;0.0;-37.7827;144.9999;11364.0
4419;2;900000.0;5.5;1.0;0.0;367.0;-37.7704;145.0067;11364.0
4420;4;1340000.0;5.5;1.0;2.0;0.0;-37.76300000000001;144.9966;11364.0
4421;3;1300000.0;5.5;2.0;1.0;379.0;-37.7741;145.0109;11364.0
4422;4;1310000.0;5.5;2.0;2.0;282.0;-37.7709;145.0057;11364.0
4423;2;1112000.0;5.5;1.0;2.0;238.0;-37.7732;144.9957;11364.0
4424;2;910000.0;5.5;1.0;2.0;229.0;-37.7681;144.9877;11364.0
4425;3;830000.0;5.5;3.0;1.0;55.0;-37.7626;144.9898;11364.0
4426;4;2100000.0;5.5;1.0;2.0;0.0;-37.7736;145.0004;11364.0
4427;3;1190000.0;5.5;1.0;1.0;445.0;-37.7652;145.0123;11364.0
4428;3;865000.0;5.5;1.0;2.0;184.0;-37.7825;145.0104;11364.0
4429;4;2175000.0;5.5;2.0;1.0;573.0;-37.7707;144.9924;11364.0
4430;3;1085000.0;5.5;1.0;2.0;610.0;-37.7704;145.0066;11364.0
4431;1;312000.0;5.5;1.0;1.0;0.0;-37.7783;144.9954;11364.0
4432;1;320000.0;5.5;1.0;0.0;0.0;-37.7827;144.9999;11364.0
4433;2;890000.0;5.5;1.0;1.0;225.0;-37.7663;145.0009;11364.0
4434;5;2700000.0;5.5;3.0;3.0;490.0;-37.7726;145.0048;11364.0
4435;2;1101000.0;5.5;1.0;0.0;229.0;-37.7784;145.0042;11364.0
4436;3;926000.0;5.5;1.0;2.0;380.0;-37.7709;145.0105;11364.0
4437;3;1050000.0;5.5;1.0;0.0;158.0;-37.7756;144.9891;11364.0
4438;3;1010000.0;5.5;1.0;1.0;178.0;-37.771;144.9974;11364.0
4439;5;2155000.0;5.5;2.0;2.0;692.0;-37.7784;145.0035;11364.0
4440;2;430000.0;5.5;1.0;1.0;0.0;-37.7813;145.0062;11364.0
4441;3;1900000.0;5.5;1.0;1.0;522.0;-37.7752;145.0032;11364.0
4442;2;888000.0;5.5;1.0;1.0;190.0;-37.7667;144.9909;11364.0
4443;2;1020000.0;5.5;1.0;1.0;354.0;-37.7638;144.9933;11364.0
4444;3;1160000.0;5.5;3.0;2.0;425.0;-37.7684;145.0099;11364.0
4445;2;844000.0;5.5;1.0;1.0;174.0;-37.7642;144.9963;11364.0
4446;3;1860000.0;5.5;3.0;1.0;448.0;-37.7792;144.9951;11364.0
4447;3;1676000.0;5.5;1.0;2.0;401.0;-37.7801;144.9954;11364.0
4448;3;900000.0;5.5;2.0;2.0;608.0;-37.7763;144.9967;11364.0
4449;3;1300000.0;5.5;1.0;1.0;328.0;-37.7745;145.0045;11364.0
4450;3;810000.0;5.5;1.0;2.0;150.0;-37.7648;145.0098;11364.0
4451;2;701000.0;5.5;1.0;1.0;0.0;-37.7711;145.013;11364.0
4452;1;410000.0;5.5;1.0;0.0;0.0;-37.7793;144.9972;11364.0
4453;2;1255000.0;5.5;1.0;2.0;314.0;-37.7762;145.003;11364.0
4454;2;665000.0;5.5;1.0;1.0;120.0;-37.7715;145.0075;11364.0
4455;2;1085000.0;5.5;2.0;1.0;152.0;-37.7661;145.0001;11364.0
4456;3;2315000.0;5.5;1.0;2.0;899.0;-37.7822;144.9935;11364.0
4457;2;1170000.0;5.5;1.0;3.0;453.0;-37.7666;145.0132;11364.0
4458;2;875000.0;5.5;1.0;1.0;0.0;-37.7736;145.0074;11364.0
4459;3;1715000.0;5.5;1.0;1.0;407.0;-37.7799;144.9937;11364.0
4460;3;1396500.0;5.5;1.0;1.0;302.0;-37.7636;144.9864;11364.0
4461;1;422000.0;5.5;1.0;1.0;0.0;-37.7827;144.9999;11364.0
4462;3;1474000.0;5.5;1.0;0.0;304.0;-37.7642;145.001;11364.0
4463;3;1340000.0;5.5;2.0;1.0;165.0;-37.7814;145.0039;11364.0
4464;3;980000.0;5.5;1.0;0.0;279.0;-37.77;145.0049;11364.0
4465;2;1035000.0;5.5;1.0;2.0;243.0;-37.7653;145.0014;11364.0
4466;2;460000.0;5.5;1.0;1.0;0.0;-37.7641;144.9958;11364.0
4467;3;1760000.0;5.5;2.0;2.0;403.0;-37.7673;145.0081;11364.0
4468;3;975000.0;5.5;1.0;2.0;274.0;-37.7815;145.0096;11364.0
4469;2;1095000.0;5.5;1.0;2.0;306.0;-37.7644;145.004;11364.0
4470;3;1121000.0;5.5;1.0;0.0;0.0;-37.7821;144.9995;11364.0
4471;1;370000.0;5.5;1.0;1.0;0.0;-37.7635;144.9934;11364.0
4472;3;1225000.0;5.5;1.0;2.0;307.0;-37.764;144.9976;11364.0
4473;4;2004000.0;5.5;2.0;1.0;569.0;-37.772;145.0039;11364.0
4474;2;1211000.0;5.5;1.0;1.0;178.0;-37.777;144.9922;11364.0
4475;5;4300000.0;5.5;4.0;3.0;569.0;-37.7763;144.9964;11364.0
4476;3;1400000.0;5.5;1.0;1.0;335.0;-37.7816;145.0141;11364.0
4477;2;770000.0;5.5;1.0;1.0;129.0;-37.7668;145.0063;11364.0
4478;3;1090000.0;5.5;1.0;2.0;318.0;-37.7733;145.0078;11364.0
4479;4;1830000.0;5.5;1.0;1.0;654.0;-37.7756;145.0082;11364.0
4480;3;1000000.0;5.5;1.0;1.0;440.0;-37.7663;145.0118;11364.0
4481;2;600000.0;5.5;1.0;1.0;671.0;-37.7833;145.0135;11364.0
4482;2;692000.0;5.5;1.0;1.0;0.0;-37.7765;144.9984;11364.0
4483;3;980000.0;5.5;2.0;2.0;195.0;-37.7678;144.9853;11364.0
4484;4;1310000.0;5.5;2.0;1.0;355.0;-37.7636;144.9872;11364.0
4485;2;1050000.0;5.5;1.0;2.0;301.0;-37.774;145.0081;11364.0
4486;5;1700000.0;5.5;3.0;1.0;450.0;-37.7701;144.9886;11364.0
4487;3;2160000.0;5.5;2.0;1.0;338.0;-37.7757;145.0119;11364.0
4488;3;1610000.0;5.5;1.0;2.0;501.0;-37.7771;145.0116;11364.0
4489;1;400000.0;5.5;1.0;1.0;0.0;-37.7831;145.0124;11364.0
4490;4;1420000.0;5.5;1.0;1.0;465.0;-37.7662;144.9889;11364.0
4491;4;1950000.0;5.5;2.0;1.0;489.0;-37.7762;145.0027;11364.0
4492;5;1820000.0;5.5;3.0;2.0;344.0;-37.7677;145.0085;11364.0
4493;4;1900000.0;5.5;2.0;1.0;537.0;-37.7763;145.0117;11364.0
4494;3;1080000.0;5.5;1.0;1.0;348.0;-37.7799;145.011;11364.0
4495;2;570000.0;5.5;1.0;1.0;0.0;-37.7766;144.9988;11364.0
4496;3;1450000.0;5.5;1.0;1.0;489.0;-37.7756;145.0002;11364.0
4497;3;1400000.0;5.5;1.0;2.0;582.0;-37.7651;145.0062;11364.0
4498;2;1340000.0;5.5;1.0;1.0;297.0;-37.7627;144.9986;11364.0
4499;1;340000.0;5.5;1.0;1.0;0.0;-37.7839;144.9991;11364.0
4500;4;1300000.0;5.5;3.0;2.0;187.0;-37.7642;145.0025;11364.0
4501;4;2340000.0;5.5;2.0;3.0;824.0;-37.7803;145.0063;11364.0
4502;2;1634000.0;5.5;1.0;2.0;376.0;-37.7789;144.9952;11364.0
4503;2;910000.0;5.5;1.0;1.0;150.0;-37.7665;144.9955;11364.0
4504;4;1650000.0;5.5;1.0;1.0;382.0;-37.7784;144.9959;11364.0
4505;3;1130000.0;5.5;2.0;1.0;229.0;-37.7671;145.0153;11364.0
4506;4;3850000.0;5.5;4.0;8.0;1390.0;-37.7767;144.9996;11364.0
4507;3;1510000.0;5.5;1.0;3.0;327.0;-37.7741;144.9971;11364.0
4508;3;1500000.0;5.5;1.0;8.0;727.0;-37.7825;145.0072;11364.0
4509;4;2315000.0;5.5;2.0;4.0;750.0;-37.7825;145.0073;11364.0
4510;3;892000.0;11.5;1.0;3.0;757.0;-37.718;144.9174;2651.0
4511;2;592000.0;11.5;1.0;2.0;577.0;-37.7137;144.9167;2651.0
4512;3;647000.0;11.5;1.0;2.0;250.0;-37.7232;144.9148;2651.0
4513;4;865000.0;11.5;1.0;2.0;696.0;-37.7209;144.9158;2651.0
4514;4;1350000.0;11.5;2.0;2.0;590.0;-37.7151;144.9194;2651.0
4515;2;476000.0;11.5;1.0;1.0;189.0;-37.7151;144.9191;2651.0
4516;4;830000.0;11.5;2.0;2.0;616.0;-37.7134;144.9096;2651.0
4517;3;706000.0;11.5;1.0;0.0;715.0;-37.7143;144.9092;2651.0
4518;4;920000.0;11.5;2.0;2.0;780.0;-37.7168;144.9171;2651.0
4519;2;522000.0;11.5;1.0;1.0;161.0;-37.7204;144.9131;2651.0
4520;3;358500.0;11.5;1.0;1.0;0.0;-37.7233;144.9168;2651.0
4521;4;690000.0;11.5;1.0;1.0;553.0;-37.7161;144.9165;2651.0
4522;4;800000.0;11.5;2.0;1.0;589.0;-37.7151;144.9157;2651.0
4523;3;770000.0;11.5;2.0;2.0;272.0;-37.7182;144.9244;2651.0
4524;5;1100000.0;11.5;2.0;4.0;783.0;-37.7207;144.9263;2651.0
4525;3;727500.0;11.5;1.0;2.0;719.0;-37.7152;144.9074;2651.0
4526;3;925000.0;11.5;1.0;4.0;815.0;-37.7151;144.9062;2651.0
4527;2;475000.0;11.5;1.0;1.0;118.0;-37.7232;144.9154;2651.0
4528;3;651000.0;11.5;2.0;2.0;198.0;-37.722;144.9169;2651.0
4529;3;770000.0;11.5;2.0;2.0;264.0;-37.722;144.9192;2651.0
4530;3;900000.0;11.5;1.0;1.0;705.0;-37.7187;144.914;2651.0
4531;3;815500.0;11.5;2.0;2.0;790.0;-37.718;144.9124;2651.0
4532;3;770000.0;11.5;2.0;2.0;382.0;-37.7152;144.9165;2651.0
4533;2;585500.0;11.5;1.0;1.0;161.0;-37.7218;144.9188;2651.0
4534;4;840000.0;11.5;1.0;2.0;704.0;-37.7143;144.9096;2651.0
4535;4;1005000.0;11.5;1.0;1.0;780.0;-37.7182;144.9246;2651.0
4536;2;470000.0;11.5;1.0;1.0;138.0;-37.7209;144.9179;2651.0
4537;3;810000.0;11.5;1.0;3.0;763.0;-37.7178;144.9121;2651.0
4538;3;550000.0;11.5;1.0;1.0;196.0;-37.7216;144.9157;2651.0
4539;4;855333.0;11.5;1.0;2.0;694.0;-37.718;144.9138;2651.0
4540;5;900000.0;11.5;2.0;2.0;568.0;-37.7129;144.9253;2651.0
4541;2;480000.0;11.5;1.0;2.0;0.0;-37.7157;144.9165;2651.0
4542;3;680000.0;14.7;2.0;1.0;189.0;-37.9122;145.0853;3692.0
